Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
10,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2457.4480515274954,2474.246255527743,0.20485639243064363,2022
10,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2453.102038163006,2469.915227209395,0.20039763862458984,2022
10,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,9934.830099687028,9946.053784486188,7.952709562283223,2022
10,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9789.848588062043,9806.61051958011,8.717244649545513,2022
10,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",9869.292938376337,9886.091142376585,8.384047612479115,2022
10,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",9903.753722814396,9920.566911860784,8.238875652902975,2022
10,Error_Rate_%,ARIMA,"(2, 0, 2)",,11654.945516628306,11688.616571025788,18.546136310583847,2022
10,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",11448.152916754829,11487.256990904898,21.974038588355935,2022
10,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",11552.713806480384,11591.902601785652,20.44011534638371,2022
10,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",11599.402214603146,11638.62600998133,19.7629815441998,2022
1,Production_Speed_units_per_hr,ARIMA,"(2, 0, 2)",,24026.69091264079,24060.03888239198,16250.392765648321,1916
1,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",23511.07091481177,23549.788029136318,21028.407673095688,1916
1,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",23878.63273349962,23917.439353572132,17085.02228657299,1916
1,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",23877.67712969854,23916.520708674227,16946.870969700576,1916
1,Predictive_Maintenance_Score,ARIMA,"(2, 0, 3)",,635.412945761609,674.3189104713246,0.08098077834246623,1916
1,Predictive_Maintenance_Score,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",729.5117588547804,773.7555988167447,0.09045677277150872,1916
1,Predictive_Maintenance_Score,SARIMA,"(2, 0, 3)","(1, 1, 1, 12)",686.1633551947566,730.5095419684002,0.08599936099514266,1916
1,Predictive_Maintenance_Score,SARIMA,"(2, 0, 3)","(1, 1, 1, 7)",675.577009748081,719.96545758144,0.08326869278035301,1916
1,Efficiency_Status,ARIMA,"(2, 0, 2)",,2362.1516852146888,2395.4996549658736,0.19964376424556154,1916
1,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",2384.6541087365604,2423.371223061106,0.27098836552005817,1916
